file con 65 172 25 7100 R
file con 65 250 95 2300 R
file con 65 162 91 8400 R
file con 65 30 87 2700 R
file con 65 252 70 3500 R
file con 65 223 95 3200 R
file con 65 214 58 3800 R
arg con 46 139 80 7000 B
arg con 65 171 50 5600 B
arg con 4 64 0 3600 B
arg con 65 71 50 6800 B
arg con 45 16 0 2700 B
arg con 65 233 50 8500 B
arg con 78 121 50 3400 B
arg con 78 84 50 400 B
arg con 78 235 50 9100 B
arg con 78 124 50 9500 B
arg con 45 17 0 9900 B
arg con 45 192 25 3000 B
file con 65 202 62 1600 B
arg con 114 216 25 5000 B
arg con 98 29 50 400 B
arg con 98 77 50 500 B
arg con 45 2 0 6000 B
file con 65 139 50 9000 R
file con 63 35 0 3200 R
file con 65 111 12 7600 R
file con 6 225 4 2000 R
file con 65 73 8 4200 B
file con 65 79 20 5300 B
arg con 45 167 0 9000 B
file con 65 241 91 3800 B
arg con 45 215 0 4900 B
file con 65 177 66 9600 B
file con 65 99 83 100 B
arg con 113 82 50 2400 B
arg con 45 47 0 800 B
arg con 8 212 0 6900 B
arg con 65 123 50 7600 B
file con 65 104 0 1800 B
arg con 45 253 0 100 B
arg con 114 140 77 800 B
arg con 45 165 11 4100 B
arg con 64 4 50 3800 B
arg con 45 248 0 400 B
arg con 35 108 50 3700 B
arg con 45 150 0 2000 B
arg con 117 26 20 8400 B
arg con 101 142 40 5200 B
arg con 113 42 10 8200 B
arg con 65 46 50 9600 R
file con 65 166 66 8700 R
arg con 4 217 0 1500 R
arg con 4 184 0 8500 R
arg con 16 6 0 4800 R
arg con 16 61 50 1800 R
arg con 4 148 0 1800 R
arg con 4 240 0 2200 R
arg con 16 14 0 1400 R
arg con 4 31 0 1800 R
arg con 92 247 0 6400 B
file con 65 70 20 800 B
file con 65 184 91 200 B
file con 65 65 70 9200 B
arg con 110 200 66 5000 B
arg con 65 224 50 9900 B
file con 65 161 0 5100 B
file con 65 180 75 7900 B
arg con 2 52 0 2400 B
file con 65 234 87 3300 B
file con 65 12 75 6900 B
file con 65 182 58 8600 B
file con 65 78 95 7700 B
arg con 65 159 50 800 R
arg con 32 143 12 700 R
arg con 65 217 50 0 R
arg con 1 94 0 5500 R
arg con 65 74 50 3000 R
arg con 65 250 50 100 R
arg con 16 176 0 6500 R
file con 65 115 87 4700 R
file con 65 198 16 8000 R
arg con 32 231 12 800 R
arg con 1 226 50 7000 R
arg con 48 45 50 5500 B
arg con 99 237 25 9600 B
arg con 116 213 0 1400 B
arg con 116 11 0 2100 B
arg con 100 194 50 6400 B
arg con 12 102 50 6100 B
arg con 36 254 70 8500 R
arg con 8 1 0 3200 R
arg con 32 212 50 8400 R
arg con 45 237 50 8100 R
arg con 45 156 0 5900 R
arg con 79 135 50 2600 B
arg con 105 210 50 4700 B
arg con 45 7 0 4600 B
arg con 45 154 0 1600 B
arg con 101 164 40 8900 R
file con 65 248 54 9400 R
arg con 100 49 20 2600 R
arg con 101 71 40 7400 R
file con 65 66 70 6500 R
file con 65 174 75 1100 R
arg con 100 219 20 5300 R
arg con 97 230 80 1100 R
arg con 102 86 60 2800 R
arg con 101 118 40 800 R
file con 65 202 58 8400 R
file con 65 242 50 8400 R
arg con 65 168 30 9900 R
file con 65 127 12 8200 R
arg con 128 137 50 9800 R
arg con 101 104 42 2600 R
arg con 47 94 71 1700 R
arg con 128 255 50 8900 R
file con 65 204 50 9500 R
arg con 105 178 14 3500 R
arg con 64 99 0 7100 R
arg con 47 244 71 4000 R
file con 65 204 95 2100 R
arg con 128 241 50 1600 R
arg con 16 200 0 4900 R
file con 65 55 91 2200 R
arg con 16 95 0 9500 R
arg con 16 141 0 5000 R
arg con 47 17 85 1000 R
arg con 16 120 0 6500 R
file con 65 182 58 9300 R
file con 65 130 37 1500 R
arg con 47 51 71 7600 R
arg con 4 216 50 4700 R
arg con 4 181 50 5500 R
arg con 58 163 57 3500 R
arg con 102 231 0 9700 R
arg con 4 49 50 7800 R
arg con 32 172 50 9700 R
file con 65 78 16 4500 R
arg con 45 111 0 6400 B
arg con 45 26 0 6800 B
arg con 115 126 50 9000 B
arg con 45 32 50 8500 B
file con 65 200 45 7100 R
arg con 105 193 70 4200 R
arg con 116 83 20 5600 R
arg con 45 152 0 3600 R
file con 65 43 4 5000 R
arg con 45 35 0 3000 R
file con 65 83 91 9200 R
file con 65 151 4 0 R
arg con 116 190 20 3800 R
file con 65 149 0 8600 R
arg con 45 204 0 4300 B
arg con 45 221 0 300 R
arg con 128 73 0 800 R
arg con 8 42 30 2600 R
arg con 68 188 10 6200 R
arg con 65 102 50 4400 R
arg con 45 54 0 1100 R
arg con 4 242 0 8400 R
arg con 45 34 0 9500 R
arg con 8 66 0 8800 R
file con 65 71 29 2200 R
arg con 160 188 70 8700 R
arg con 32 70 0 1500 R
file con 65 134 50 1100 R
arg con 160 96 70 4800 R
arg con 61 118 10 5300 R
